instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations
j30,4,inf,reactive_mean,2,30,1,False,"[0, 6, 5, 5, 7, 1, 3, 7, 2, 5, 2, 5, 3, 9, 7, 8, 6, 11, 4, 3, 11, 9, 4, 6, 4, 11, 5, 1, 1, 1, 4, 0]","[0, 0, 21, 9, 45, 77, 41, 13, 22, 40, 29, 9, 34, 34, 19, 30, 44, 44, 49, 53, 19, 78, 71, 87, 54, 62, 95, 61, 99, 71, 83, 101]",,inf,inf,mean,"[0, 6, 7, 5, 9, 1, 3, 7, 2, 4, 2, 4, 6, 10, 10, 9, 5, 10, 7, 6, 10, 9, 6, 8, 7, 9, 4, 1, 2, 3, 4, 0]"
j30,4,inf,reactive_mean,2,30,1,False,"[0, 11, 7, 2, 8, 1, 4, 3, 3, 5, 5, 5, 4, 8, 10, 9, 2, 12, 4, 7, 8, 10, 5, 5, 7, 6, 2, 1, 1, 2, 4, 0]","[0, 0, 21, 9, 45, 77, 41, 13, 22, 40, 29, 9, 34, 34, 19, 30, 44, 44, 49, 53, 19, 78, 71, 87, 54, 62, 95, 61, 99, 71, 83, 101]",,inf,inf,mean,"[0, 11, 7, 4, 9, 1, 4, 6, 4, 4, 5, 4, 6, 10, 10, 9, 5, 10, 7, 6, 10, 9, 6, 8, 7, 9, 4, 1, 2, 3, 4, 0]"
j30,4,inf,reactive_mean,2,30,1,False,"[0, 7, 4, 2, 9, 1, 2, 4, 4, 2, 6, 5, 6, 12, 9, 9, 5, 8, 7, 6, 11, 10, 6, 7, 8, 10, 2, 1, 2, 1, 5, 0]","[0, 0, 21, 9, 45, 77, 41, 13, 22, 40, 29, 9, 34, 34, 19, 30, 44, 44, 49, 53, 19, 78, 71, 87, 54, 62, 95, 61, 99, 71, 83, 101]",,inf,inf,mean,"[0, 7, 7, 2, 9, 1, 4, 6, 4, 2, 5, 5, 6, 10, 9, 9, 5, 10, 7, 6, 10, 9, 6, 8, 7, 9, 4, 1, 2, 3, 4, 0]"
j30,4,inf,reactive_mean,2,30,1,False,"[0, 11, 5, 5, 6, 1, 4, 5, 4, 2, 4, 4, 4, 10, 6, 10, 6, 12, 5, 6, 7, 10, 4, 7, 5, 6, 2, 1, 1, 3, 2, 0]","[0, 0, 21, 9, 45, 77, 41, 13, 22, 40, 29, 9, 34, 34, 19, 30, 44, 44, 49, 53, 19, 78, 71, 87, 54, 62, 95, 61, 99, 71, 83, 101]",,inf,inf,mean,"[0, 11, 7, 4, 9, 1, 4, 6, 4, 4, 5, 4, 6, 10, 10, 9, 5, 10, 7, 6, 10, 9, 6, 8, 7, 9, 4, 1, 2, 3, 4, 0]"
j30,5,inf,reactive_mean,2,30,1,False,"[0, 5, 2, 5, 3, 7, 11, 1, 1, 3, 3, 1, 5, 1, 6, 2, 1, 3, 8, 1, 8, 2, 5, 8, 4, 11, 6, 4, 5, 1, 1, 0]",,,inf,inf,mean,"[0, 7, 2, 8, 5, 9, 10, 2, 1, 5, 5, 1, 8, 2, 8, 4, 2, 4, 8, 1, 10, 3, 8, 8, 4, 10, 8, 6, 5, 1, 2, 0]"
j30,5,inf,reactive_mean,2,30,1,False,"[0, 4, 1, 7, 4, 7, 9, 1, 1, 4, 2, 1, 5, 2, 6, 3, 2, 5, 5, 1, 6, 2, 9, 7, 2, 9, 8, 3, 5, 1, 1, 0]",,,inf,inf,mean,"[0, 7, 2, 8, 5, 9, 10, 2, 1, 5, 5, 1, 8, 2, 8, 4, 2, 4, 8, 1, 10, 3, 8, 8, 4, 10, 8, 6, 5, 1, 2, 0]"
j30,5,inf,reactive_mean,2,30,1,False,"[0, 4, 1, 5, 6, 8, 11, 2, 1, 6, 4, 1, 5, 2, 8, 5, 2, 3, 6, 1, 8, 1, 8, 5, 4, 6, 9, 5, 6, 1, 1, 0]",,,inf,inf,mean,"[0, 7, 2, 8, 5, 9, 10, 2, 1, 5, 5, 1, 8, 2, 8, 4, 2, 4, 8, 1, 10, 3, 8, 8, 4, 10, 8, 6, 5, 1, 2, 0]"
j30,5,inf,reactive_mean,2,30,1,False,"[0, 6, 1, 8, 2, 6, 10, 2, 1, 4, 3, 1, 5, 1, 8, 2, 2, 4, 9, 1, 10, 3, 8, 8, 5, 9, 7, 6, 5, 1, 2, 0]",,,inf,inf,mean,"[0, 7, 2, 8, 5, 9, 10, 2, 1, 5, 5, 1, 8, 2, 8, 4, 2, 4, 8, 1, 10, 3, 8, 8, 4, 10, 8, 6, 5, 1, 2, 0]"
j30,7,inf,reactive_mean,2,30,1,False,"[0, 2, 6, 1, 1, 5, 2, 9, 2, 3, 2, 7, 7, 5, 3, 1, 1, 1, 5, 1, 1, 1, 11, 3, 2, 8, 10, 8, 2, 2, 6, 0]",,,inf,inf,mean,"[0, 2, 6, 2, 3, 4, 2, 9, 3, 6, 4, 10, 6, 4, 4, 2, 1, 2, 7, 2, 3, 1, 9, 3, 4, 8, 10, 9, 4, 3, 7, 0]"
j30,7,inf,reactive_mean,2,30,1,False,"[0, 2, 7, 1, 1, 5, 2, 6, 2, 3, 3, 9, 4, 3, 4, 2, 1, 1, 8, 2, 3, 1, 11, 1, 5, 5, 9, 7, 4, 2, 8, 0]",,,inf,inf,mean,"[0, 2, 6, 2, 3, 4, 2, 9, 3, 6, 4, 10, 6, 4, 4, 2, 1, 2, 7, 2, 3, 1, 9, 3, 4, 8, 10, 9, 4, 3, 7, 0]"
j30,7,inf,reactive_mean,2,30,1,False,"[0, 2, 3, 2, 1, 3, 2, 7, 2, 3, 4, 11, 3, 2, 4, 2, 1, 2, 8, 1, 3, 1, 6, 2, 5, 8, 9, 11, 3, 2, 6, 0]",,,inf,inf,mean,"[0, 2, 6, 2, 3, 4, 2, 9, 3, 6, 4, 10, 6, 4, 4, 2, 1, 2, 7, 2, 3, 1, 9, 3, 4, 8, 10, 9, 4, 3, 7, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 5, 5, 2, 2, 6, 3, 2, 9, 2, 2, 6, 11, 3, 7, 6, 1, 9, 3, 2, 7, 7, 2, 3, 1, 1, 7, 7, 1, 10, 6, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 8, 5, 3, 2, 8, 5, 2, 9, 2, 2, 10, 10, 3, 9, 9, 2, 10, 5, 2, 7, 6, 5, 5, 1, 1, 7, 6, 2, 9, 10, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 8, 5, 3, 1, 9, 3, 4, 7, 2, 2, 12, 7, 3, 11, 10, 2, 11, 3, 2, 4, 3, 4, 4, 1, 1, 5, 6, 1, 8, 12, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 8, 5, 3, 1, 8, 5, 4, 7, 2, 2, 10, 10, 3, 9, 10, 2, 10, 5, 2, 7, 6, 5, 4, 1, 1, 7, 6, 2, 9, 10, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 5, 4, 2, 2, 8, 2, 2, 9, 2, 4, 8, 10, 2, 9, 11, 1, 9, 6, 2, 8, 7, 6, 3, 1, 1, 4, 7, 1, 6, 11, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 8, 4, 3, 2, 8, 5, 2, 9, 2, 4, 10, 10, 3, 9, 9, 2, 10, 5, 2, 7, 6, 5, 5, 1, 1, 7, 6, 2, 9, 10, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 7, 8, 2, 2, 5, 4, 6, 9, 1, 2, 7, 12, 1, 7, 6, 1, 9, 3, 1, 8, 7, 4, 4, 1, 1, 4, 4, 1, 8, 6, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 8, 8, 3, 2, 8, 5, 5, 8, 2, 2, 10, 10, 3, 9, 9, 2, 10, 5, 2, 7, 6, 5, 5, 1, 1, 7, 6, 2, 9, 10, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 6, 6, 1, 3, 5, 3, 4, 6, 2, 2, 8, 6, 2, 6, 7, 2, 6, 3, 2, 5, 4, 6, 6, 1, 1, 7, 3, 2, 6, 9, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 6, 6, 1, 3, 5, 3, 4, 6, 2, 2, 8, 6, 2, 6, 7, 2, 6, 3, 2, 5, 4, 6, 6, 1, 1, 7, 3, 2, 6, 9, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 6, 6, 2, 2, 9, 2, 2, 8, 2, 3, 11, 6, 3, 11, 6, 1, 8, 5, 1, 6, 3, 5, 5, 1, 1, 5, 5, 1, 9, 6, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 6, 6, 3, 2, 9, 2, 2, 8, 2, 3, 10, 10, 3, 9, 6, 2, 10, 5, 2, 7, 6, 5, 5, 1, 1, 7, 6, 2, 9, 10, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 5, 8, 3, 1, 7, 2, 5, 5, 1, 2, 11, 8, 2, 6, 10, 2, 6, 3, 1, 8, 7, 5, 5, 1, 1, 7, 6, 1, 9, 12, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 8, 8, 3, 1, 8, 5, 5, 8, 2, 2, 10, 10, 3, 9, 9, 2, 10, 5, 2, 7, 6, 5, 5, 1, 1, 7, 6, 2, 9, 10, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 8, 8, 3, 1, 9, 2, 5, 8, 1, 5, 11, 12, 3, 11, 7, 2, 6, 4, 1, 6, 3, 4, 3, 1, 1, 8, 3, 1, 10, 12, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 8, 8, 3, 1, 8, 5, 5, 8, 2, 5, 10, 10, 3, 9, 9, 2, 10, 5, 2, 7, 6, 5, 5, 1, 1, 7, 6, 2, 9, 10, 0]"
j30,9,inf,reactive_mean,2,30,1,False,"[0, 6, 7, 2, 1, 6, 4, 3, 5, 1, 4, 12, 10, 2, 6, 6, 2, 7, 2, 1, 7, 5, 5, 6, 1, 1, 8, 6, 1, 6, 6, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",,inf,inf,mean,"[0, 6, 7, 3, 1, 6, 4, 3, 5, 1, 4, 12, 10, 3, 6, 6, 2, 10, 5, 1, 7, 6, 5, 6, 1, 1, 7, 6, 1, 9, 10, 0]"
j30,10,inf,reactive_mean,2,30,1,False,"[0, 2, 7, 2, 4, 4, 7, 3, 6, 2, 8, 8, 1, 2, 5, 6, 6, 1, 5, 7, 5, 1, 1, 3, 4, 1, 5, 6, 7, 3, 1, 0]",,,inf,inf,mean,"[0, 3, 7, 4, 7, 6, 7, 6, 10, 3, 7, 7, 2, 2, 6, 5, 7, 3, 5, 6, 6, 1, 3, 4, 5, 3, 4, 8, 10, 3, 2, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 6, 9, 6, 3, 9, 5, 2, 1, 1, 4, 9, 1, 8, 12, 7, 1, 3, 7, 1, 6, 1, 5, 9, 1, 3, 2, 2, 1, 3, 7, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 6, 8, 6, 5, 10, 8, 4, 1, 1, 4, 9, 1, 7, 10, 9, 1, 3, 6, 2, 7, 3, 4, 8, 1, 3, 4, 2, 2, 3, 6, 0]"
j30,11,62.0,reactive_mean,2,30,1,True,"[0, 4, 6, 12, 2, 12, 6, 3, 1, 1, 4, 6, 1, 4, 10, 7, 1, 1, 3, 2, 7, 3, 3, 5, 1, 3, 5, 2, 1, 2, 4, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",0.05647778511047363,1.0295300483703613,mean,"[0, 4, 6, 12, 2, 12, 6, 3, 1, 1, 4, 6, 1, 4, 10, 7, 1, 1, 3, 2, 7, 3, 3, 5, 1, 3, 5, 2, 1, 2, 4, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 4, 8, 10, 2, 7, 8, 2, 1, 1, 5, 9, 1, 4, 11, 9, 1, 2, 5, 2, 4, 1, 3, 7, 1, 3, 3, 1, 1, 2, 6, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 6, 8, 10, 5, 10, 8, 4, 1, 1, 5, 9, 1, 7, 10, 9, 1, 3, 6, 2, 7, 3, 4, 8, 1, 3, 4, 2, 2, 3, 6, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 7, 8, 11, 3, 9, 5, 2, 1, 1, 5, 7, 1, 5, 9, 10, 1, 3, 3, 1, 5, 2, 3, 8, 1, 1, 2, 2, 2, 3, 7, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 6, 8, 11, 5, 10, 8, 2, 1, 1, 5, 7, 1, 5, 9, 10, 1, 3, 6, 2, 7, 3, 4, 8, 1, 3, 4, 2, 2, 3, 6, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 5, 9, 9, 5, 11, 5, 5, 1, 1, 7, 8, 1, 8, 12, 10, 1, 2, 7, 2, 4, 1, 4, 5, 1, 2, 4, 2, 1, 2, 4, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 6, 8, 9, 5, 10, 8, 5, 1, 1, 7, 8, 1, 7, 12, 9, 1, 3, 6, 2, 7, 3, 4, 8, 1, 3, 4, 2, 2, 3, 6, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 3, 7, 10, 6, 6, 9, 3, 1, 1, 7, 6, 1, 4, 8, 9, 1, 2, 5, 1, 8, 3, 4, 5, 1, 2, 4, 1, 1, 3, 3, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 3, 7, 10, 6, 6, 8, 3, 1, 1, 7, 6, 1, 4, 8, 9, 1, 2, 6, 2, 8, 3, 4, 8, 1, 2, 4, 2, 2, 3, 6, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 4, 7, 10, 2, 12, 6, 4, 1, 1, 4, 9, 1, 6, 6, 11, 1, 1, 4, 2, 4, 2, 5, 6, 1, 2, 4, 2, 1, 1, 6, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 6, 8, 10, 5, 10, 8, 4, 1, 1, 4, 9, 1, 7, 6, 9, 1, 3, 6, 2, 7, 3, 4, 8, 1, 3, 4, 2, 2, 3, 6, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 3, 8, 6, 5, 7, 7, 5, 1, 1, 7, 5, 1, 4, 11, 9, 1, 2, 4, 2, 4, 3, 3, 5, 1, 1, 4, 2, 2, 1, 5, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 6, 8, 6, 5, 10, 8, 5, 1, 1, 7, 5, 1, 4, 11, 9, 1, 3, 6, 2, 7, 3, 4, 8, 1, 3, 4, 2, 2, 3, 6, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 3, 8, 9, 3, 8, 9, 5, 1, 1, 3, 5, 1, 8, 8, 10, 1, 3, 5, 1, 7, 1, 2, 9, 1, 2, 4, 2, 2, 1, 7, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 3, 8, 9, 5, 10, 8, 5, 1, 1, 3, 5, 1, 7, 8, 9, 1, 3, 6, 2, 7, 3, 4, 8, 1, 3, 4, 2, 2, 3, 6, 0]"
j30,11,inf,reactive_mean,2,30,1,False,"[0, 6, 5, 7, 4, 10, 9, 5, 1, 1, 6, 8, 1, 7, 9, 8, 1, 3, 6, 2, 8, 3, 2, 9, 1, 1, 5, 2, 1, 2, 4, 0]","[0, 17, 19, 0, 26, 17, 32, 8, 17, 7, 0, 0, 31, 12, 0, 8, 37, 23, 39, 53, 29, 19, 26, 38, 37, 23, 37, 58, 45, 53, 56, 62]",,inf,inf,mean,"[0, 6, 8, 7, 5, 10, 8, 5, 1, 1, 6, 8, 1, 7, 9, 9, 1, 3, 6, 2, 7, 3, 4, 8, 1, 3, 4, 2, 2, 3, 6, 0]"
j30,12,inf,reactive_mean,2,30,1,False,"[0, 11, 9, 10, 6, 2, 3, 7, 3, 4, 5, 7, 5, 11, 8, 3, 4, 1, 6, 7, 8, 9, 1, 7, 4, 6, 5, 4, 4, 5, 6, 0]","[0, 0, 0, 0, 0, 16, 20, 10, 10, 10, 9, 24, 16, 0, 39, 13, 24, 17, 29, 24, 38, 38, 36, 36, 24, 34, 30, 18, 39, 24, 7, 46]",,inf,inf,mean,"[0, 10, 9, 10, 6, 2, 4, 7, 6, 7, 7, 6, 4, 10, 7, 5, 5, 3, 7, 6, 8, 8, 2, 6, 5, 5, 4, 6, 6, 4, 9, 0]"
j30,12,inf,reactive_mean,2,30,1,False,"[0, 12, 11, 7, 7, 2, 5, 5, 4, 4, 8, 4, 2, 6, 7, 4, 3, 1, 7, 4, 6, 8, 1, 3, 3, 5, 2, 5, 7, 2, 11, 0]","[0, 0, 0, 0, 0, 16, 20, 10, 10, 10, 9, 24, 16, 0, 39, 13, 24, 17, 29, 24, 38, 38, 36, 36, 24, 34, 30, 18, 39, 24, 7, 46]",,inf,inf,mean,"[0, 12, 11, 7, 7, 2, 4, 7, 6, 7, 7, 6, 2, 6, 7, 5, 5, 3, 7, 6, 8, 8, 2, 6, 5, 5, 4, 6, 6, 4, 9, 0]"
j30,12,inf,reactive_mean,2,30,1,False,"[0, 9, 7, 8, 6, 1, 3, 6, 5, 5, 4, 4, 5, 12, 8, 5, 3, 3, 4, 3, 7, 7, 2, 4, 5, 6, 4, 3, 3, 5, 7, 0]","[0, 0, 0, 0, 0, 16, 20, 10, 10, 10, 9, 24, 16, 0, 39, 13, 24, 17, 29, 24, 38, 38, 36, 36, 24, 34, 30, 18, 39, 24, 7, 46]",,inf,inf,mean,"[0, 9, 7, 8, 6, 2, 4, 7, 6, 7, 4, 6, 4, 12, 7, 5, 5, 3, 7, 6, 8, 8, 2, 6, 5, 5, 4, 6, 6, 4, 9, 0]"
j30,12,inf,reactive_mean,2,30,1,False,"[0, 7, 11, 9, 6, 1, 3, 8, 5, 8, 7, 6, 5, 11, 4, 5, 6, 1, 8, 7, 6, 5, 1, 5, 2, 4, 5, 7, 4, 5, 7, 0]","[0, 0, 0, 0, 0, 16, 20, 10, 10, 10, 9, 24, 16, 0, 39, 13, 24, 17, 29, 24, 38, 38, 36, 36, 24, 34, 30, 18, 39, 24, 7, 46]",,inf,inf,mean,"[0, 7, 11, 9, 6, 2, 4, 7, 6, 7, 7, 6, 4, 11, 7, 5, 5, 3, 7, 6, 8, 8, 2, 6, 5, 5, 4, 6, 6, 4, 9, 0]"
