instance_folder,instance_id,rel_regret,obj,obj_pi,method,time_limit_pi,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 4, 2, 2, 1, 6, 1, 1, 2, 2, 5, 2, 3, 1, 4, 7, 1, 1, 6, 2, 6, 7, 9, 2, 6, 5, 7, 8, 1, 1, 1, 0]",,0.05132293701171875,1.811981201171875e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 7, 2, 2, 1, 3, 1, 1, 2, 1, 4, 1, 2, 1, 6, 7, 1, 1, 3, 4, 5, 6, 11, 5, 5, 5, 7, 8, 1, 1, 2, 0]",,0.049658775329589844,2.002716064453125e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 4, 1, 1, 2, 1, 1, 4, 1, 5, 2, 5, 2, 3, 9, 1, 1, 5, 4, 9, 5, 7, 2, 4, 3, 7, 9, 2, 2, 2, 0]",,0.05055713653564453,1.7881393432617188e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 7, 3, 2, 1, 5, 1, 1, 5, 1, 4, 2, 4, 1, 6, 8, 1, 1, 6, 4, 5, 5, 9, 3, 3, 3, 4, 8, 1, 2, 2, 0]",,0.05055999755859375,1.8835067749023438e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 2, 2, 1, 3, 2, 1, 5, 1, 4, 2, 4, 2, 4, 9, 1, 1, 4, 6, 9, 5, 9, 4, 6, 6, 4, 12, 1, 2, 3, 0]",,0.05089163780212402,1.9073486328125e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 5, 2, 1, 4, 1, 1, 5, 2, 3, 1, 3, 1, 5, 6, 1, 1, 3, 3, 9, 4, 11, 5, 6, 3, 3, 8, 1, 1, 3, 0]",,0.054802894592285156,3.504753112792969e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 3, 2, 1, 5, 2, 1, 3, 1, 3, 1, 5, 1, 4, 9, 1, 1, 2, 6, 5, 7, 8, 5, 3, 3, 7, 9, 2, 2, 1, 0]",,0.05100607872009277,2.0265579223632812e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 6, 1, 1, 4, 1, 1, 4, 1, 3, 2, 3, 2, 5, 9, 1, 1, 6, 5, 9, 7, 8, 2, 6, 4, 4, 12, 1, 2, 1, 0]",,0.05069112777709961,2.288818359375e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 5, 1, 1, 2, 1, 1, 5, 1, 2, 1, 5, 2, 2, 6, 1, 1, 4, 2, 5, 5, 7, 3, 6, 4, 3, 12, 1, 1, 3, 0]",,0.050559043884277344,2.002716064453125e-05
j30,3,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 2, 2, 1, 5, 1, 1, 6, 2, 2, 2, 3, 2, 2, 9, 1, 1, 4, 5, 7, 7, 8, 4, 6, 5, 6, 7, 1, 1, 3, 0]",,0.054260969161987305,2.09808349609375e-05
j30,4,100.0,inf,103.0,reactive,60,10,60,3,False,True,"[0, 11, 8, 5, 8, 1, 4, 4, 2, 5, 5, 3, 7, 10, 6, 10, 2, 7, 7, 3, 11, 11, 4, 6, 4, 10, 3, 1, 1, 3, 5, 0]","[0, 0, 21, 9, 45, 77, 41, 13, 22, 40, 29, 9, 34, 34, 19, 30, 44, 44, 49, 53, 19, 78, 71, 87, 54, 62, 95, 61, 99, 71, 83, 101]",2.4155020713806152,1.4220259189605713
j30,4,100.0,inf,98.0,reactive,60,10,60,7,False,True,"[0, 8, 8, 2, 6, 1, 3, 7, 3, 4, 2, 4, 4, 6, 12, 8, 5, 9, 8, 5, 9, 9, 5, 9, 4, 6, 4, 1, 2, 3, 3, 0]","[0, 0, 21, 22, 46, 73, 11, 11, 11, 36, 17, 17, 40, 36, 22, 28, 46, 46, 55, 54, 26, 74, 95, 83, 56, 64, 91, 63, 101, 83, 74, 103]",1.904541015625,3.257183074951172
j30,4,100.0,inf,98.0,reactive,60,10,60,8,False,True,"[0, 8, 4, 2, 7, 1, 2, 6, 3, 5, 5, 5, 7, 10, 7, 9, 6, 12, 7, 4, 6, 6, 5, 8, 6, 6, 2, 1, 2, 1, 2, 0]","[0, 0, 20, 17, 41, 74, 54, 8, 10, 37, 15, 16, 31, 31, 17, 27, 44, 41, 49, 51, 21, 75, 68, 88, 51, 59, 84, 58, 96, 95, 79, 98]",1.4559521675109863,2.4834229946136475
j30,4,100.0,inf,98.0,reactive,60,10,60,6,False,True,"[0, 11, 5, 3, 10, 1, 2, 7, 2, 5, 4, 3, 3, 10, 11, 9, 5, 10, 5, 3, 11, 7, 4, 9, 5, 6, 2, 1, 1, 3, 2, 0]","[0, 23, 16, 11, 42, 74, 40, 5, 0, 31, 0, 0, 35, 31, 17, 31, 41, 41, 47, 49, 13, 75, 68, 88, 51, 59, 84, 58, 96, 69, 80, 98]",1.4549281597137451,2.7149879932403564
j30,4,100.0,inf,93.0,reactive,60,10,60,9,False,True,"[0, 6, 4, 4, 11, 1, 4, 4, 3, 5, 2, 4, 3, 10, 9, 9, 6, 10, 5, 5, 6, 8, 5, 9, 7, 10, 4, 1, 2, 3, 5, 0]","[0, 0, 18, 19, 41, 74, 8, 8, 21, 37, 15, 15, 31, 31, 19, 25, 41, 41, 49, 49, 21, 75, 68, 84, 51, 59, 92, 58, 96, 68, 75, 98]",1.066418170928955,3.5882277488708496
j30,4,100.0,inf,92.0,reactive,60,10,60,5,False,True,"[0, 7, 5, 2, 7, 1, 5, 3, 4, 3, 2, 3, 7, 10, 8, 6, 3, 10, 7, 5, 6, 11, 4, 9, 6, 9, 3, 1, 1, 3, 3, 0]","[0, 8, 14, 4, 36, 69, 0, 0, 0, 26, 24, 4, 30, 26, 4, 21, 36, 36, 41, 44, 14, 70, 63, 85, 46, 54, 81, 53, 79, 63, 70, 93]",1.3417541980743408,1.024613857269287
j30,4,100.0,inf,96.0,reactive,60,10,60,5,False,True,"[0, 6, 6, 4, 11, 1, 2, 7, 5, 5, 2, 5, 7, 8, 6, 7, 4, 7, 5, 7, 7, 8, 6, 9, 7, 7, 3, 1, 2, 2, 2, 0]","[0, 9, 15, 5, 35, 68, 44, 0, 0, 31, 3, 3, 25, 25, 5, 22, 35, 35, 40, 43, 15, 69, 62, 80, 45, 53, 88, 52, 78, 62, 69, 92]",1.0817711353302002,0.8295688629150391
j30,4,100.0,inf,98.0,reactive,60,10,60,3,False,True,"[0, 8, 4, 2, 6, 1, 3, 6, 5, 4, 4, 5, 6, 12, 10, 9, 5, 11, 6, 5, 7, 9, 6, 8, 7, 11, 3, 1, 1, 3, 3, 0]","[0, 0, 18, 15, 40, 72, 49, 6, 10, 29, 13, 13, 33, 29, 16, 25, 39, 39, 46, 47, 19, 73, 66, 84, 49, 57, 92, 56, 82, 67, 74, 96]",1.3164846897125244,0.8658220767974854
j30,4,100.0,inf,101.0,reactive,60,10,60,3,False,True,"[0, 11, 6, 3, 11, 1, 2, 5, 4, 2, 2, 5, 5, 12, 11, 10, 3, 12, 4, 3, 8, 9, 5, 8, 8, 7, 3, 1, 1, 2, 4, 0]","[0, 0, 20, 17, 41, 74, 10, 8, 8, 31, 15, 16, 35, 31, 20, 27, 45, 41, 50, 50, 21, 75, 68, 88, 51, 59, 84, 58, 96, 90, 75, 98]",1.4787218570709229,1.1862022876739502
j30,4,100.0,inf,104.0,reactive,60,10,60,8,False,True,"[0, 11, 6, 5, 7, 1, 2, 6, 5, 5, 6, 4, 3, 12, 9, 9, 2, 10, 7, 4, 12, 6, 6, 8, 7, 7, 4, 1, 1, 1, 2, 0]","[0, 0, 23, 20, 44, 77, 56, 11, 13, 40, 18, 19, 34, 34, 23, 30, 45, 44, 53, 52, 24, 78, 71, 91, 54, 62, 87, 61, 99, 71, 83, 101]",1.3274800777435303,2.7858409881591797
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 1, 6, 4, 11, 10, 1, 1, 2, 4, 1, 5, 1, 8, 3, 1, 3, 8, 1, 12, 3, 7, 5, 4, 10, 6, 3, 2, 1, 2, 0]",,0.04918313026428223,1.9073486328125e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 2, 8, 3, 6, 12, 2, 1, 2, 5, 1, 8, 2, 8, 3, 1, 3, 9, 1, 12, 1, 5, 5, 3, 11, 8, 7, 4, 1, 1, 0]",,0.05081605911254883,2.193450927734375e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 1, 5, 3, 8, 12, 2, 1, 2, 3, 1, 5, 1, 9, 2, 2, 2, 9, 1, 6, 2, 7, 6, 2, 10, 6, 5, 5, 1, 2, 0]",,0.05004405975341797,2.09808349609375e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 1, 6, 6, 10, 11, 2, 1, 6, 3, 1, 7, 1, 7, 5, 1, 2, 7, 1, 7, 1, 8, 9, 4, 7, 7, 4, 2, 1, 2, 0]",,0.05005693435668945,1.811981201171875e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 1, 7, 6, 11, 8, 1, 1, 6, 5, 1, 5, 2, 5, 3, 2, 5, 9, 1, 6, 1, 7, 9, 5, 8, 5, 3, 6, 1, 1, 0]",,0.04989910125732422,1.8835067749023438e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 7, 2, 8, 5, 7, 6, 1, 1, 4, 4, 1, 7, 2, 6, 5, 2, 3, 7, 1, 12, 2, 8, 8, 2, 12, 5, 6, 3, 1, 1, 0]",,0.04995417594909668,2.193450927734375e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 5, 2, 5, 2, 7, 11, 1, 1, 6, 2, 1, 6, 2, 9, 4, 2, 3, 8, 1, 9, 1, 6, 5, 2, 11, 6, 4, 6, 1, 1, 0]",,0.04974174499511719,1.9788742065429688e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 1, 6, 6, 9, 12, 2, 1, 4, 3, 1, 7, 1, 7, 3, 2, 3, 7, 1, 7, 1, 6, 6, 3, 11, 9, 4, 2, 1, 2, 0]",,0.049456119537353516,2.002716064453125e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 2, 8, 4, 9, 12, 2, 1, 4, 3, 1, 9, 2, 9, 4, 2, 5, 9, 1, 10, 2, 7, 8, 3, 6, 8, 3, 4, 1, 1, 0]",,0.05390501022338867,1.811981201171875e-05
j30,5,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 4, 1, 7, 6, 10, 8, 2, 1, 5, 4, 1, 9, 2, 8, 3, 2, 2, 7, 1, 11, 2, 9, 5, 5, 8, 5, 7, 2, 1, 2, 0]",,0.049401044845581055,1.7881393432617188e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 5, 3, 1, 5, 4, 10, 6, 7, 8, 6, 8, 9, 5, 10, 3, 5, 5, 6, 7, 2, 2, 3, 6, 9, 5, 1, 2, 1, 4, 0]",,0.05103492736816406,1.7881393432617188e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 10, 2, 6, 2, 7, 6, 10, 6, 9, 9, 7, 6, 7, 2, 9, 5, 6, 4, 4, 7, 5, 1, 6, 5, 8, 7, 1, 2, 3, 4, 0]",,0.05210709571838379,2.09808349609375e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 12, 4, 4, 3, 6, 6, 6, 6, 7, 8, 4, 6, 7, 3, 10, 5, 5, 6, 4, 11, 5, 1, 6, 7, 9, 7, 1, 2, 1, 8, 0]",,0.05426311492919922,1.9073486328125e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 12, 3, 4, 1, 6, 7, 7, 4, 9, 7, 4, 6, 6, 3, 8, 6, 3, 6, 4, 9, 6, 1, 5, 9, 7, 7, 1, 1, 3, 8, 0]",,0.050949811935424805,2.002716064453125e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 11, 4, 5, 3, 7, 3, 8, 3, 5, 6, 6, 7, 6, 6, 9, 5, 4, 8, 4, 11, 2, 1, 5, 5, 6, 4, 1, 2, 3, 4, 0]",,0.05123305320739746,1.7881393432617188e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 3, 5, 2, 4, 5, 12, 5, 8, 10, 3, 7, 9, 6, 12, 6, 4, 5, 7, 11, 2, 1, 6, 7, 8, 4, 1, 1, 3, 8, 0]",,0.0498349666595459,2.09808349609375e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 3, 4, 3, 5, 6, 9, 6, 8, 7, 3, 8, 7, 2, 9, 6, 3, 4, 7, 11, 5, 2, 6, 5, 8, 3, 1, 2, 1, 6, 0]",,0.05073094367980957,1.9788742065429688e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 7, 3, 4, 2, 4, 3, 8, 3, 5, 8, 3, 9, 5, 2, 9, 5, 3, 4, 4, 7, 3, 2, 4, 6, 9, 3, 1, 1, 3, 4, 0]",,0.050660133361816406,1.8835067749023438e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 10, 4, 6, 3, 4, 4, 10, 5, 7, 9, 5, 7, 8, 2, 7, 4, 6, 8, 8, 6, 3, 1, 4, 8, 6, 3, 1, 1, 1, 7, 0]",,0.05169272422790527,1.8358230590820312e-05
j30,6,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 5, 7, 3, 6, 7, 6, 7, 7, 10, 7, 7, 7, 3, 8, 3, 3, 6, 4, 10, 2, 2, 5, 6, 6, 5, 1, 2, 1, 4, 0]",,0.05410599708557129,1.9788742065429688e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 3, 1, 2, 4, 1, 10, 3, 5, 5, 7, 4, 5, 3, 1, 1, 2, 5, 2, 1, 1, 8, 2, 5, 9, 6, 11, 3, 3, 6, 0]",,0.05166268348693848,2.09808349609375e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 7, 1, 1, 3, 1, 8, 3, 4, 5, 7, 5, 3, 4, 1, 1, 1, 7, 2, 3, 1, 8, 3, 3, 7, 11, 11, 4, 1, 7, 0]",,0.050901174545288086,1.9788742065429688e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 5, 2, 3, 5, 1, 7, 2, 5, 2, 9, 4, 3, 2, 1, 1, 1, 6, 1, 2, 1, 10, 2, 5, 5, 12, 6, 5, 1, 5, 0]",,0.05056595802307129,1.621246337890625e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 4, 1, 3, 2, 1, 7, 3, 6, 2, 9, 4, 2, 4, 2, 1, 1, 7, 1, 3, 1, 7, 1, 4, 8, 6, 7, 2, 1, 5, 0]",,0.05431389808654785,2.2172927856445312e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 5, 1, 2, 4, 2, 6, 1, 4, 5, 7, 7, 2, 2, 2, 1, 2, 5, 1, 1, 1, 6, 2, 4, 8, 11, 10, 4, 2, 7, 0]",,0.05041003227233887,2.002716064453125e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 6, 2, 3, 5, 2, 8, 2, 4, 5, 10, 3, 2, 4, 2, 1, 2, 7, 2, 3, 1, 9, 1, 3, 5, 12, 9, 4, 2, 4, 0]",,0.04987692832946777,1.9311904907226562e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 2, 3, 2, 3, 3, 2, 11, 3, 3, 2, 6, 7, 4, 3, 2, 1, 2, 4, 2, 3, 1, 9, 1, 2, 5, 9, 9, 5, 3, 4, 0]",,0.050083160400390625,1.9073486328125e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 3, 2, 3, 4, 2, 7, 1, 4, 5, 7, 4, 3, 4, 1, 1, 2, 7, 2, 2, 1, 7, 1, 4, 5, 9, 10, 4, 1, 8, 0]",,0.0533909797668457,2.002716064453125e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 6, 2, 1, 5, 2, 11, 2, 3, 3, 10, 3, 5, 5, 2, 1, 1, 6, 1, 1, 1, 11, 2, 2, 9, 9, 9, 5, 3, 7, 0]",,0.05039381980895996,2.002716064453125e-05
j30,7,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 1, 7, 1, 3, 4, 1, 11, 3, 6, 3, 6, 3, 2, 4, 2, 1, 2, 5, 1, 1, 1, 6, 3, 5, 9, 12, 6, 5, 3, 6, 0]",,0.051241159439086914,1.9073486328125e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 8, 8, 3, 2, 7, 8, 1, 2, 8, 1, 4, 8, 3, 5, 1, 1, 4, 2, 7, 7, 9, 7, 9, 2, 4, 3, 6, 1, 5, 0]",,0.050740957260131836,2.09808349609375e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 11, 8, 7, 4, 2, 7, 7, 1, 1, 4, 1, 8, 6, 3, 7, 1, 1, 3, 1, 5, 7, 10, 3, 6, 2, 5, 5, 3, 1, 2, 0]",,0.0529789924621582,1.7881393432617188e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 7, 6, 7, 5, 2, 8, 6, 1, 2, 4, 1, 7, 5, 2, 5, 1, 2, 6, 2, 6, 5, 12, 6, 11, 1, 6, 5, 5, 2, 2, 0]",,0.05093979835510254,2.2172927856445312e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 8, 9, 8, 5, 4, 9, 6, 1, 1, 5, 1, 4, 9, 3, 7, 1, 2, 5, 1, 3, 7, 10, 7, 12, 2, 4, 4, 3, 1, 5, 0]",,0.0493011474609375,1.9788742065429688e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 11, 5, 12, 2, 2, 5, 5, 1, 1, 6, 1, 7, 9, 3, 7, 1, 2, 2, 1, 3, 7, 7, 4, 10, 1, 2, 2, 3, 2, 5, 0]",,0.049893856048583984,2.002716064453125e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 9, 5, 10, 4, 4, 7, 8, 1, 2, 4, 1, 8, 9, 3, 3, 1, 2, 4, 1, 7, 8, 8, 7, 8, 2, 5, 3, 7, 2, 5, 0]",,0.05536603927612305,2.5987625122070312e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 6, 9, 12, 5, 2, 6, 9, 1, 2, 4, 1, 6, 7, 3, 7, 1, 2, 4, 1, 3, 8, 9, 5, 11, 2, 4, 2, 6, 2, 2, 0]",,0.050009965896606445,1.9073486328125e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 7, 8, 9, 4, 5, 7, 9, 1, 1, 7, 1, 4, 9, 3, 3, 1, 1, 3, 1, 7, 8, 6, 5, 7, 2, 2, 4, 5, 1, 2, 0]",,0.04986310005187988,1.9073486328125e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 7, 7, 12, 5, 3, 8, 7, 1, 2, 6, 1, 4, 9, 2, 3, 1, 1, 2, 2, 4, 5, 6, 3, 9, 2, 5, 2, 7, 2, 3, 0]",,0.05025005340576172,1.7881393432617188e-05
j30,8,0.0,inf,inf,reactive,60,10,60,1,False,False,"[0, 11, 8, 9, 4, 3, 9, 6, 1, 2, 8, 1, 8, 7, 3, 7, 1, 1, 5, 1, 5, 5, 8, 6, 12, 2, 2, 2, 4, 1, 2, 0]",,0.05309009552001953,1.8835067749023438e-05
j30,9,100.0,inf,113.0,reactive,60,10,60,13,False,True,"[0, 6, 5, 2, 3, 9, 3, 3, 8, 1, 2, 8, 7, 3, 10, 6, 1, 6, 5, 1, 6, 6, 5, 5, 1, 1, 8, 4, 1, 9, 8, 0]","[0, 15, 0, 80, 0, 24, 23, 9, 7, 28, 0, 45, 45, 96, 36, 15, 61, 70, 80, 32, 63, 55, 105, 15, 67, 95, 110, 63, 34, 96, 85, 117]",0.6017789840698242,1.8985238075256348
j30,9,100.0,inf,116.0,reactive,60,10,60,7,False,True,"[0, 5, 8, 2, 3, 8, 2, 4, 8, 2, 5, 6, 7, 1, 6, 11, 2, 6, 3, 2, 7, 4, 5, 3, 1, 1, 4, 4, 2, 7, 12, 0]","[0, 13, 8, 76, 8, 19, 20, 5, 0, 19, 0, 41, 41, 92, 32, 13, 57, 66, 76, 28, 59, 51, 101, 13, 63, 91, 106, 59, 30, 92, 81, 113]",0.642481803894043,0.8459451198577881
j30,9,100.0,inf,116.0,reactive,60,10,60,7,False,True,"[0, 6, 7, 1, 2, 9, 2, 6, 9, 2, 5, 8, 11, 2, 6, 6, 1, 12, 4, 1, 4, 5, 3, 6, 1, 1, 8, 7, 1, 10, 11, 0]","[0, 16, 0, 79, 0, 22, 23, 8, 8, 22, 0, 44, 44, 95, 35, 16, 60, 69, 79, 31, 62, 54, 104, 16, 66, 94, 109, 62, 33, 95, 84, 116]",0.5626611709594727,1.1455748081207275
