,Product_ID,Deadlines,Fermentation_sequence
0,5,744,17
1,42,744,15
2,16,744,11
3,31,744,12
4,0,744,14
5,13,744,16
6,43,744,9
7,25,744,6
8,35,744,4
9,18,744,1
10,8,744,7
11,19,744,2
12,20,744,10
13,2,744,3
14,19,744,8
15,4,744,13
16,8,744,5
17,32,744,19
18,3,744,18
19,3,744,20
20,23,1416,32
21,0,1416,37
22,22,1416,40
23,18,1416,31
24,29,1416,29
25,3,1416,39
26,12,1416,33
27,21,1416,38
28,0,1416,35
29,15,1416,30
30,19,1416,23
31,40,1416,21
32,31,1416,22
33,35,1416,24
34,42,1416,36
35,17,1416,27
36,25,1416,28
37,18,1416,26
38,8,1416,25
39,42,1416,34
40,14,2160,59
41,11,2160,45
42,40,2160,54
43,38,2160,56
44,10,2160,53
45,36,2160,51
46,12,2160,49
47,12,2160,44
48,24,2160,46
49,16,2160,42
50,23,2160,48
51,9,2160,50
52,7,2160,52
53,16,2160,41
54,21,2160,58
55,29,2160,43
56,37,2160,57
57,28,2160,55
58,40,2160,47
59,22,2160,60
60,4,2880,66
61,30,2880,79
62,2,2880,70
63,2,2880,77
64,36,2880,75
65,31,2880,65
66,38,2880,72
67,43,2880,68
68,11,2880,73
69,29,2880,64
70,15,2880,69
71,16,2880,63
72,3,2880,80
73,2,2880,76
74,27,2880,74
75,17,2880,61
76,29,2880,67
77,26,2880,71
78,17,2880,62
79,42,2880,78
80,30,3624,100
81,40,3624,94
82,8,3624,81
83,8,3624,83
84,22,3624,99
85,11,3624,93
86,35,3624,82
87,27,3624,86
88,12,3624,84
89,20,3624,91
90,23,3624,95
91,13,3624,97
92,4,3624,92
93,11,3624,85
94,42,3624,96
95,15,3624,89
96,16,3624,88
97,25,3624,87
98,10,3624,90
99,3,3624,98
100,42,4344,116
101,27,4344,108
102,33,4344,109
103,10,4344,118
104,35,4344,102
105,33,4344,107
106,17,4344,105
107,42,4344,115
108,22,4344,120
109,41,4344,117
110,6,4344,111
111,33,4344,106
112,17,4344,103
113,41,4344,119
114,25,4344,104
115,11,4344,112
116,26,4344,114
117,36,4344,113
118,11,4344,110
119,8,4344,101
120,21,5088,139
121,16,5088,131
122,18,5088,123
123,9,5088,126
124,19,5088,127
125,13,5088,136
126,34,5088,137
127,33,5088,122
128,9,5088,128
129,7,5088,135
130,34,5088,138
131,27,5088,134
132,15,5088,124
133,30,5088,140
134,13,5088,132
135,36,5088,129
136,32,5088,130
137,38,5088,133
138,35,5088,121
139,12,5088,125
140,13,5832,149
141,38,5832,147
142,41,5832,151
143,24,5832,144
144,31,5832,146
145,14,5832,155
146,41,5832,150
147,30,5832,159
148,5,5832,154
149,10,5832,152
150,37,5832,148
151,21,5832,153
152,29,5832,142
153,9,5832,143
154,30,5832,160
155,8,5832,141
156,22,5832,157
157,3,5832,156
158,22,5832,158
159,15,5832,145
160,12,6552,173
161,18,6552,165
162,33,6552,171
163,38,6552,177
164,37,6552,178
165,35,6552,162
166,11,6552,170
167,10,6552,179
168,31,6552,164
169,8,6552,161
170,2,6552,168
171,22,6552,172
172,26,6552,167
173,40,6552,169
174,4,6552,175
175,5,6552,180
176,36,6552,174
177,16,6552,166
178,42,6552,176
179,26,6552,163
180,34,7296,194
181,21,7296,198
182,17,7296,181
183,28,7296,197
184,21,7296,199
185,34,7296,192
186,16,7296,188
187,40,7296,196
188,35,7296,190
189,10,7296,195
190,41,7296,193
191,16,7296,186
192,20,7296,182
193,30,7296,200
194,19,7296,187
195,12,7296,183
196,43,7296,191
197,26,7296,184
198,4,7296,185
199,36,7296,189
200,16,8016,201
201,9,8016,215
202,6,8016,210
203,1,8016,211
204,4,8016,214
205,10,8016,216
206,9,8016,208
207,29,8016,207
208,29,8016,209
209,6,8016,206
210,29,8016,213
211,3,8016,220
212,39,8016,212
213,25,8016,202
214,3,8016,218
215,23,8016,219
216,11,8016,205
217,18,8016,204
218,5,8016,217
219,35,8016,203
220,9,8760,235
221,38,8760,233
222,16,8760,222
223,12,8760,225
224,15,8760,229
225,20,8760,221
226,15,8760,226
227,42,8760,237
228,11,8760,223
229,32,8760,231
230,18,8760,227
231,21,8760,239
232,39,8760,234
233,34,8760,238
234,41,8760,228
235,23,8760,240
236,0,8760,232
237,31,8760,224
238,40,8760,230
239,32,8760,236
