,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,0,1,Fermenter_2,Fermenter_2,0,3,3,3,85
1,2,1,Harvesting tanks B,Harvesting tanks B,1,62,62,62,94
2,1,1,Filters A,Filters A,0,78,78,78,94
3,3,1,Buffer tanks,Buffer tanks,1,78,78,78,120
4,4,1,Microfilter,Microfilter,1,78,78,78,120
5,0,7,Fermenter_4,Fermenter_4,0,21,21,21,127
6,1,4,Harvesting tanks A,Harvesting tanks A,0,64,64,64,128
7,0,0,Fermenter_3,Fermenter_3,0,0,0,0,165
8,2,7,Harvesting tanks B,Harvesting tanks B,4,107,107,107,166
9,1,7,Filters A,Filters A,0,138,138,138,166
10,6,7,Harvesting tanks B,Harvesting tanks B,5,107,107,107,175
11,3,7,Buffer tanks,Buffer tanks,1,138,138,138,175
12,7,7,Microfilter,Microfilter,1,139,139,139,175
13,2,4,Harvesting tanks A,Harvesting tanks A,1,64,64,64,176
14,0,4,Fermenter_1,Fermenter_1,0,6,6,6,187
15,4,4,Harvesting tanks B,Harvesting tanks B,2,64,64,64,200
16,3,4,Filters A,Filters A,1,182,182,182,200
17,5,7,Filters A,Filters A,0,138,166,166,203
18,6,4,Harvesting tanks B,Harvesting tanks B,3,163,163,163,204
19,5,4,Filters A,Filters A,2,186,186,186,204
20,1,6,Harvesting tanks A,Harvesting tanks A,2,180,180,180,209
21,8,7,Microfilter,Microfilter,1,139,175,175,211
22,4,7,Buffer tanks,Buffer tanks,1,138,175,175,212
23,5,1,Stabilization tanks,Stabilization tanks,1,120,120,120,213
24,7,4,Buffer tanks,Buffer tanks,2,182,182,182,216
25,8,4,Microfilter,Microfilter,2,183,183,183,216
26,9,4,Buffer tanks,Buffer tanks,3,186,186,186,220
27,10,4,Microfilter,Microfilter,3,187,187,187,220
28,10,7,Microfilter,Microfilter,1,150,211,211,245
29,9,7,Buffer tanks,Buffer tanks,1,150,212,212,246
30,2,0,Harvesting tanks B,Harvesting tanks B,0,135,135,135,248
31,1,0,Filters B,Filters B,0,150,150,150,248
32,2,6,Harvesting tanks A,Harvesting tanks A,3,180,180,180,252
33,11,7,Buffer tanks,Buffer tanks,2,150,216,216,252
34,12,7,Microfilter,Microfilter,2,150,216,216,252
35,3,6,Harvesting tanks B,Harvesting tanks B,1,180,180,180,258
36,1,19,Harvesting tanks A,Harvesting tanks A,0,199,199,199,259
37,3,0,Buffer tanks,Buffer tanks,0,150,150,150,274
38,4,0,Microfilter,Microfilter,0,150,150,150,274
39,13,7,Stabilization tanks,Stabilization tanks,3,150,150,150,275
40,1,2,Harvesting tanks A,Harvesting tanks A,1,255,255,255,279
41,0,6,Fermenter_2,Fermenter_2,0,18,85,85,284
42,0,19,Fermenter_4,Fermenter_4,0,57,127,127,285
43,5,6,Harvesting tanks B,Harvesting tanks B,4,180,180,180,295
44,4,6,Filters A,Filters A,1,241,241,241,295
45,2,19,Filters A,Filters A,2,277,277,277,298
46,0,5,Fermenter_1,Fermenter_1,0,15,187,187,299
47,3,19,Harvesting tanks B,Harvesting tanks B,2,199,200,200,299
48,2,5,Harvesting tanks B,Harvesting tanks B,1,274,274,274,299
49,1,5,Filters B,Filters B,0,284,284,284,299
50,4,19,Buffer tanks,Buffer tanks,0,277,277,277,309
51,11,4,Stabilization tanks,Stabilization tanks,2,216,216,216,313
52,6,6,Buffer tanks,Buffer tanks,3,277,277,277,313
53,6,19,Microfilter,Microfilter,2,279,279,279,317
54,0,2,Fermenter_3,Fermenter_3,0,9,165,165,324
55,8,6,Harvesting tanks B,Harvesting tanks B,5,219,219,219,324
56,7,6,Filters A,Filters A,0,289,289,289,324
57,5,2,Harvesting tanks B,Harvesting tanks B,0,255,255,255,325
58,10,6,Microfilter,Microfilter,3,287,287,287,328
59,8,19,Harvesting tanks B,Harvesting tanks B,3,262,262,262,330
60,7,19,Filters A,Filters A,1,295,295,295,330
61,5,19,Buffer tanks,Buffer tanks,0,295,309,309,331
62,9,6,Buffer tanks,Buffer tanks,1,241,246,246,333
63,10,19,Microfilter,Microfilter,0,309,309,309,342
64,4,2,Filters A,Filters A,2,279,298,298,344
65,9,19,Buffer tanks,Buffer tanks,3,303,313,313,352
66,11,6,Buffer tanks,Buffer tanks,2,274,274,274,355
67,12,6,Microfilter,Microfilter,1,243,245,245,357
68,3,2,Microfilter,Microfilter,2,279,317,317,361
69,4,5,Microfilter,Microfilter,0,284,342,342,361
